addrReg,addrWork,area,ename,industry,institutional,is_target,listingDate,lootchips,market,name,offerDate,pricelimit,registerDate,shareholders,sname,stockCode,webSite
广东省深圳市光明新区观光路3009号招商局光明科技园A3栋05B3室,广东省深圳市福田区福华路北深圳国际交易广场1812-1816号,广东,"Shenzhen Mason Technologies Co., Ltd.",电子电气组件与设备,80284.27,1.0,2012-02-16 16:00:00,3.9,中小企业板,深圳万润科技股份有限公司,2012-02-05 16:00:00,8.03,2002-12-12 16:00:00,51.58,万润科技,002654,http://www.mason-led.com
上海市闵行区浦星公路1769号,上海市闵行区浦星公路1769号,上海,Shanghai SK Petroleum and Chemical Equipment Corporation Ltd.,工业机械,36390.96,1.0,2009-08-10 16:00:00,2.97,中小企业板,上海神开石油化工装备股份有限公司,2009-07-27 16:00:00,3.64,1993-07-14 16:00:00,51.39,神开股份,002278,http://www.shenkai.com
北京市密云区水源西路3号,北京市海淀区西直门北大街32号枫蓝国际A座写字楼7层,北京,"Beijing Beilu Pharmaceutical Co., Ltd.",制药,32599.33,1.0,2009-10-29 16:00:00,2.54,创业板,北京北陆药业股份有限公司,2009-10-12 16:00:00,3.26,2001-02-07 16:00:00,51.38,北陆药业,300016,http://www.beilu.com.cn
上海市浦东新区张东路1388号4-5幢,上海市浦东新区张东路1388号4-5幢,上海,"Shanghai Yaohua Pilkington Glass Group Co., Ltd.",建材与构件,93491.61,1.0,1994-01-27 16:00:00,6.72,上海证券交易所,上海耀皮玻璃集团股份有限公司,,9.35,1993-12-08 16:00:00,51.38,耀皮玻璃,600819,http://www.sypglass.com
北京市丰台区科技园区星火路8号,北京市丰台区科技园区星火路8号,北京,"Beijing Dynamic Power Co., Ltd.",电子电气组件与设备,43794.28,1.0,2004-03-31 16:00:00,4.24,上海证券交易所,北京动力源科技股份有限公司,,4.38,2000-12-22 16:00:00,51.38,动力源,600405,http://www.dpc.com.cn
重庆市南岸区玉马路99号,重庆市北部新区杨柳路2号黄山大道中段重庆应用技术研究院B栋15楼,重庆,"Chongqing Lummy Pharmaceutical Co., Ltd.",制药,81224.12,1.0,2009-10-29 16:00:00,5.84,创业板,重庆莱美药业股份有限公司,2009-09-24 16:00:00,8.12,2007-10-15 16:00:00,51.36,莱美药业,300006,http://www.cqlummy.com
北京市昌平区高新三街3号,北京市昌平区国际信息产业基地高新3街3号,北京,"Beijing SDL Technology Co., Ltd.",工业机械,60488.03,1.0,2012-03-08 16:00:00,3.04,中小企业板,北京雪迪龙科技股份有限公司,2012-02-28 16:00:00,6.05,2001-09-23 16:00:00,51.35,雪迪龙,002658,http://www.chsdl.com
湖北省当阳市经济技术开发区,湖北省当阳市经济技术开发区,湖北,"Hubei Sanxia New Building Materials Co., Ltd.",建材与构件,77475.47,1.0,2000-09-18 16:00:00,3.45,上海证券交易所,湖北三峡新型建材股份有限公司,2000-08-27 16:00:00,7.75,1993-03-25 16:00:00,51.3,三峡新材,600293,http://www.sxxc.com.cn
广东省梅州市沿江东路滨江新村B00栋7楼,广东省深圳市福田区华富路1018号中航中心31楼3101-3102,广东,Guangdong Weihua Corporation,建材与构件,49070.4,1.0,2008-05-22 16:00:00,4.2,中小企业板,广东威华股份有限公司,2008-05-12 16:00:00,4.91,2001-12-28 16:00:00,51.23,威华股份,002240,http://www.weihuaonline.com
江苏省苏州工业园区江浦路39号,江苏省苏州工业园区华池街时代广场24幢苏州国际金融中心11楼,江苏,"SUZHOUJINFU TECHNOLOGY CO., LTD.",电子电气组件与设备,47943.71,1.0,2010-10-12 16:00:00,3.13,创业板,苏州锦富技术股份有限公司,2010-09-19 16:00:00,4.79,2004-03-28 16:00:00,51.21,锦富技术,300128,http://www.jin-fu.cn
湖北省武汉市汉阳区鹦鹉大道484号,湖北省武汉市汉阳区鹦鹉大道484号,湖北,"Jianmin Pharmaceutical Group Co., Ltd.",制药,15339.86,1.0,2004-04-18 16:00:00,1.53,上海证券交易所,健民药业集团股份有限公司,,1.53,1993-05-27 16:00:00,51.04,健民集团,600976,http://www.whjm.com
山东省临沂市罗庄区罗庄镇驻地,山东省临沂市罗庄区江泉工业园三江路6号,山东,"Shandong Jiangquan Industry Co., Ltd.",电力（IV）,51169.72,1.0,1999-08-16 16:00:00,5.12,上海证券交易所,山东江泉实业股份有限公司,1999-07-07 16:00:00,5.12,1992-12-13 16:00:00,50.97,*ST江泉,600212,http://www.jiangquan.com.cn
山东省烟台市芝罘区机场路2号,山东省烟台市芝罘区机场路2号,山东,"Dongfang Electronics Co., Ltd.",电子电气组件与设备,97816.32,1.0,1997-01-20 16:00:00,9.78,深圳证券交易所,东方电子股份有限公司,,9.78,1994-02-08 16:00:00,50.86,东方电子,000682,http://www.dongfangelec.com
新疆维吾尔自治区乌鲁木齐市喀什东路18号,新疆维吾尔自治区乌鲁木齐市喀什东路18号,新疆,"Xinjiang Joinworld Co., Ltd.",铝业,64122.59,1.0,1996-02-14 16:00:00,6.41,上海证券交易所,新疆众和股份有限公司,,6.41,1996-02-12 16:00:00,50.85,新疆众和,600888,http://www.joinworld.com
浙江省宁波市鄞州区石�\街道车何,浙江省宁波市鄞州区石�\街道车何,浙江,"Guangbo Group Stock Co., Ltd.",造纸,45767.75,1.0,2007-01-09 16:00:00,2.63,中小企业板,广博集团股份有限公司,2006-12-24 16:00:00,4.58,2001-12-19 16:00:00,50.7,广博股份,002103,http://www.guangbo.net
山东省淄博市张店区中埠镇,山东省淄博市张店区中埠镇,山东,"Shandong Jinling Mining Co., Ltd.",普通矿开采,59534.02,1.0,1996-11-27 16:00:00,5.95,深圳证券交易所,山东金岭矿业股份有限公司,,5.95,1989-04-03 16:00:00,50.6,金岭矿业,000655,http://www.sdjlky.com
湖南省株洲市天元区株洲大道801号,湖南省株洲市天元区株洲大道801号,湖南,Zhuzhou Qianjin Pharmaceutical Company Limited,制药,34875.59,1.0,2004-03-11 16:00:00,3.05,上海证券交易所,株洲千金药业股份有限公司,,3.49,1993-08-12 16:00:00,50.6,千金药业,600479,http://www.cnqjyy.com
上海市浦东新区江山路2829号,上海市浦东新区锦康路258号陆家嘴世纪金融广场1号楼40层,上海,"Shanghai Morn Electric Equipment Co., Ltd.",电子电气组件与设备,43920.0,1.0,2010-07-19 16:00:00,4.12,中小企业板,上海摩恩电气股份有限公司,2010-07-06 16:00:00,4.39,2008-05-27 16:00:00,50.33,摩恩电气,002451,http://www.mornelectric.com
重庆市江津区双福街道创业大道2号,重庆市江津区双福街道创业大道2号,重庆,"Chongqing Wanli New Energy Co., Ltd.",电子电气组件与设备,15328.74,1.0,1994-03-23 16:00:00,1.53,上海证券交易所,重庆万里新能源股份有限公司,,1.53,1992-07-17 16:00:00,50.31,万里股份,600847,http://www.cqwanli.net.cn
江苏省苏州市吴中区木渎镇花苑东路199-1号,江苏省苏州高新区浒青路122号,江苏,"Suzhou Tianma Specialty Chemicals Co., Ltd.",特种化工品,57130.0,1.0,2010-07-19 16:00:00,5.19,中小企业板,苏州天马精细化学品股份有限公司,2010-07-06 16:00:00,5.71,2007-12-27 16:00:00,50.27,天马精化,002453,http://www.tianmachem.com
福建省漳州市延安北路,福建省漳州市延安北路,福建,"Fujian Longxi Bearing (Group) Co., Ltd.",工业机械,39955.36,1.0,2002-08-04 16:00:00,4.0,上海证券交易所,福建龙溪轴承(集团)股份有限公司,,4.0,1997-12-23 16:00:00,50.26,龙溪股份,600592,http://www.ls.com.cn
广东省汕头市珠津工业区珠津二街1号,广东省汕头市珠津工业区珠津二街1号,广东,"Guang Dong Nan Yang Cable Group Holding Co., Ltd.",电子电气组件与设备,51026.0,1.0,2008-01-31 16:00:00,3.01,中小企业板,广东南洋电缆集团股份有限公司,2008-01-21 16:00:00,5.1,1985-08-29 16:00:00,50.25,南洋股份,002212,http://www.nanyangcable.com
山东省阳谷县清河西路217号,山东省阳谷县清河西路217号,山东,"Shandong Yanggu Huatai Chemical Co., Ltd.",特种化工品,28922.0,1.0,2010-09-16 16:00:00,2.69,创业板,山东阳谷华泰化工股份有限公司,2010-09-05 16:00:00,2.89,2000-03-22 16:00:00,50.17,阳谷华泰,300121,http://www.yghuatai.com
新疆维吾尔自治区乌鲁木齐市中山路141号,新疆维吾尔自治区乌鲁木齐市中山路141号,新疆,"Xinjiang Bai Hua Cun Co., Ltd.",有色金属,34898.31,1.0,1996-06-25 16:00:00,2.49,上海证券交易所,新疆百花村股份有限公司,,3.49,1996-06-20 16:00:00,50.03,*ST百花,600721,http://www.xjbhc.net
安徽省合肥市经济技术开发区繁华大道566号,安徽省合肥市经济技术开发区民营科技园齐云路26号,安徽,"Anhui Yingliu Electromechanical Co., Ltd.",工业机械,43375.43,1.0,2014-01-21 16:00:00,2.4,上海证券交易所,安徽应流机电股份有限公司,2014-01-12 16:00:00,4.34,2006-04-24 16:00:00,49.98,应流股份,603308,http://www.yingliugroup.com
江西省南昌市高新技术开发区火炬大街199号,江西省南昌市高新技术开发区火炬大街199号,江西,"Jiangxi Ganneng Co., Ltd.",电力（IV）,97567.78,1.0,1997-11-25 16:00:00,5.55,深圳证券交易所,江西赣能股份有限公司,1997-10-19 16:00:00,9.76,1997-11-03 16:00:00,49.97,赣能股份,000899,http://www.000899.com
湖南省长沙市高新技术产业开发区谷苑路265号,湖南省长沙市国家高新技术开发区谷苑路265号,湖南,Sinocare Inc.,工业机械,33835.54,1.0,2012-03-18 16:00:00,2.51,创业板,三诺生物传感股份有限公司,2012-03-05 16:00:00,3.38,2002-08-06 16:00:00,49.93,三诺生物,300298,http://www.sinocare.com
北京市西城区榆树馆一巷4幢202号,北京市西城区复兴门外大街A2号中化大厦5层515室,北京,"Beijing Kingee Culture Development Co., Ltd.",有色金属,64803.6,1.0,2014-01-26 16:00:00,2.56,中小企业板,北京金一文化发展股份有限公司,2014-01-15 16:00:00,6.48,2007-11-25 16:00:00,49.73,金一文化,002721,http://www.e-kingee.com
山东省德州市(禹城)国家高新技术产业开发区,山东省禹城高新技术开发区汉槐街1309号,山东,"Shandong Longlive Bio-technology Co., Ltd.",食品生产（IV）,59956.14,1.0,2011-07-27 16:00:00,4.31,中小企业板,山东龙力生物科技股份有限公司,2011-07-19 16:00:00,6.0,2001-06-11 16:00:00,49.7,龙力生物,002604,http://www.longlive.cn
河北省石家庄高新区湘江道418号,河北省石家庄高新区湘江道418号,河北,"Jikai Equipment Manufacturing Co., Ltd.",工业机械,20000.0,1.0,2012-07-30 16:00:00,1.99,中小企业板,冀凯装备制造股份有限公司,2012-07-22 16:00:00,2.0,2003-05-15 16:00:00,49.69,冀凯股份,002691,http://www.jikaigf.com
山西省太原市万柏林区新晋祠路147号尚德峰国际14层,山西省太原市万柏林区新晋祠路147号尚德峰国际14层,山西,"Innuovo Technology Co., Ltd.",建材与构件,113368.41,1.0,1997-08-07 16:00:00,6.53,深圳证券交易所,英洛华科技股份有限公司,1997-07-17 16:00:00,11.34,1997-08-03 16:00:00,49.61,英洛华,000795,http://www.twin-tower.com
西藏自治区拉萨市北京中路65号,上海市闸北区柳营路305号7楼,西藏,"Tibet Summit Industry Co., Ltd.",有色金属,65300.73,1.0,2000-12-26 16:00:00,1.58,上海证券交易所,西藏珠峰工业股份有限公司,2000-12-12 16:00:00,6.53,1998-11-29 16:00:00,49.61,西藏珠峰,600338,http://www.zfmotor.com
广东省广州市天河区珠江新城华夏路49号之二津滨腾越大厦北塔21层,广东省广州市天河区珠江新城华夏路49号之二津滨腾越大厦北塔21层,广东,"Guangdong Hongda Blasting Co., Ltd.",普通矿开采,70148.8,1.0,2012-06-11 16:00:00,4.76,中小企业板,广东宏大爆破股份有限公司,2012-05-29 16:00:00,7.01,2003-12-24 16:00:00,49.53,宏大爆破,002683,http://www.hdbp.com
安徽省铜陵市石城大道中段978号,安徽省铜陵市经济技术开发区铜峰工业园,安徽,Anhui Tongfeng Electronic Company Limited,电子电气组件与设备,56436.96,1.0,2000-06-08 16:00:00,5.64,上海证券交易所,安徽铜峰电子股份有限公司,2000-05-11 16:00:00,5.64,1996-08-07 16:00:00,49.44,铜峰电子,600237,http://www.tong-feng.com
山东省潍坊滨海经济开发区,山东省潍坊滨海经济开发区,山东,"Shandong Haihua Co., Ltd.",通用化工品,89509.19,1.0,1998-07-02 16:00:00,8.95,深圳证券交易所,山东海化股份有限公司,1998-05-17 16:00:00,8.95,1998-06-03 16:00:00,49.41,山东海化,000822,http://www.chinahaihua.com
四川省绵阳市经济技术开发区洪恩东路68号,四川省绵阳市东兴路6号,四川,"Sichuan EM Technology Co., Ltd.",通用化工品,61576.0,1.0,2011-05-19 16:00:00,6.16,上海证券交易所,四川东材科技集团股份有限公司,2011-05-11 16:00:00,6.16,1994-12-25 16:00:00,49.38,东材科技,601208,http://www.emtco.cn
辽宁省阜新市新邱区新邱大街155号,辽宁省阜新市新邱区新邱大街155号,辽宁,Dajin Heavy Industry Corporation,建材与构件,54000.0,1.0,2010-10-14 16:00:00,5.4,中小企业板,辽宁大金重工股份有限公司,2010-09-26 16:00:00,5.4,2009-10-27 16:00:00,49.36,大金重工,002487,http://www.dajin.cn
江苏省张家港市金港镇保税区扬子江国际化学,江苏省张家港市金港镇保税区扬子江国际化学工业园南海路1号,江苏,"Jiangsu Hua Chang Chemical Co., Ltd.",特种化工品,63490.98,1.0,2008-09-24 16:00:00,4.9,中小企业板,江苏华昌化工股份有限公司,2008-09-15 16:00:00,6.35,2004-02-26 16:00:00,49.33,华昌化工,002274,http://www.huachangchem.cn
北京市海淀区上地创业路8号3号楼4层,北京市海淀区上地创业路8号3号楼4层,北京,"Beijing Creative Distribution Automation Co., Ltd.",电子电气组件与设备,21828.0,1.0,2010-02-02 16:00:00,2.18,中小企业板,北京科锐配电自动化股份有限公司,2010-01-19 16:00:00,2.18,2001-05-17 16:00:00,49.3,北京科锐,002350,http://www.creat-da.com.cn
广东省佛山市南海区狮山镇强狮路2号（办公楼、厂房A、厂房B、宿舍A、宿舍B、饭堂）,广东省佛山市南海区狮山镇强狮路2号,广东,"Guangdong Dongfang Precision Science and Technology Co., Ltd.",工业机械,64186.65,1.0,2011-08-29 16:00:00,2.93,中小企业板,广东东方精工科技股份有限公司,2011-08-16 16:00:00,6.42,1996-12-08 16:00:00,49.21,东方精工,002611,http://www.vmtdf.com
浙江省诸暨市西施大街59号,浙江省诸暨市西施大街59号,浙江,"Zhejiang Haiyue Co., Ltd.",石油勘探与开采,38610.0,1.0,2004-02-17 16:00:00,3.86,上海证券交易所,浙江海越股份有限公司,,3.86,1993-07-25 16:00:00,48.99,海越股份,600387,http://www.chinahaiyue.com
山东省青岛市黄岛区月亮湾路1号,山东省青岛市黄岛区大连路577号15楼,山东,"Qingdao Doublestar Co., Ltd.",轮胎,67457.89,1.0,1996-04-29 16:00:00,6.28,深圳证券交易所,青岛双星股份有限公司,1996-04-09 16:00:00,6.75,1996-04-24 16:00:00,48.98,青岛双星,000599,http://www.doublestar.com.cn
广东省惠州市仲恺高新区陈江街道中京路1号,广东省惠州市仲恺高新区陈江街道中京路1号,广东,"Huizhou Cnina Eagle Electronic Technology Co., Ltd.",电子电气组件与设备,35046.0,1.0,2011-05-05 16:00:00,3.5,中小企业板,惠州中京电子科技股份有限公司,2011-04-25 16:00:00,3.5,2000-12-21 16:00:00,48.96,中京电子,002579,http://www.ceepcb.com
北京市海淀区花园东路15号旷怡大厦5层,北京市海淀区花园东路15号旷怡大厦5层,北京,"Beijing Strong Biotechnologies,Inc.",制药,49989.18,1.0,2014-10-29 16:00:00,2.06,创业板,北京九强生物技术股份有限公司,2014-10-22 16:00:00,5.0,2001-03-28 16:00:00,48.92,九强生物,300406,http://www.bsbe.com.cn
江苏省扬中市明珠广场,江苏省扬中市明珠广场,江苏,"Jiangsu Hongda New Material Co., Ltd.",通用化工品,43247.58,1.0,2008-01-31 16:00:00,2.67,中小企业板,江苏宏达新材料股份有限公司,2008-01-22 16:00:00,4.32,2002-04-23 16:00:00,48.91,宏达新材,002211,http://www.hongda-chemical.com
内蒙古自治区阿拉善经济开发区贺兰区,内蒙古自治区阿拉善左旗乌斯太镇阿拉善经济开发区,内蒙古,"Inner Mongolia Lantai Industrial Co., Ltd.",通用化工品,43803.11,1.0,2000-12-21 16:00:00,3.59,上海证券交易所,内蒙古兰太实业股份有限公司,2000-11-29 16:00:00,4.38,1998-12-30 16:00:00,48.91,兰太实业,600328,http://www.lantaicn.com
宁夏回族自治区银川市西夏区新小线二公里处,宁夏回族自治区银川市金凤区人民广场东街219号建材大厦,宁夏,"Ningxia Building Materials Group Co., Ltd.",建材与构件,47818.1,1.0,2003-08-28 16:00:00,4.78,上海证券交易所,宁夏建材集团股份有限公司,,4.78,1998-12-03 16:00:00,48.87,宁夏建材,600449,http://www.saimasy.com.cn
黑龙江省哈尔滨市南岗区高新技术产业开发区嵩山路26号楼,黑龙江省哈尔滨市高新技术开发区迎宾路集中区滇池街7号,黑龙江,"Harbin Air Conditioning Co., Ltd.",电子电气组件与设备,38334.07,1.0,1999-06-02 16:00:00,3.83,上海证券交易所,哈尔滨空调股份有限公司,1999-04-25 16:00:00,3.83,1993-06-24 16:00:00,48.8,哈空调,600202,http://www.hac.com.cn
福建省厦门市火炬高新区(翔安)产业区舫山南路808号,福建省厦门市火炬高新区(翔安)产业区舫山南路808号,福建,"Motic (Xiamen) Electric Group Co., Ltd.",电子电气组件与设备,51033.13,1.0,2012-07-25 16:00:00,3.69,创业板,麦克奥迪(厦门)电气股份有限公司,2012-07-16 16:00:00,5.1,2002-11-03 16:00:00,48.74,麦迪电气,300341,http://www.motic-electric.com
四川省成都高新区高朋大道5号成都高新区技术创新服务中心,四川省成都市外南机场路常乐2段12号,四川,"Sichuan Tianyi Science and Technology Co., Ltd.",特种化工品,29719.33,1.0,2001-01-10 16:00:00,2.97,上海证券交易所,四川天一科技股份有限公司,2000-12-24 16:00:00,2.97,1999-08-04 16:00:00,48.74,天科股份,600378,http://www.tianke.com
浙江省玉环县大麦屿街道兴港东路198号,浙江省玉环县大麦屿街道兴港东路198号,浙江,"ZOJE RESOURCES INVESTMENT CO.,LTD",工业机械,68781.5,1.0,2004-07-14 16:00:00,5.68,中小企业板,中捷资源投资股份有限公司,,6.88,1994-08-30 16:00:00,48.66,中捷资源,002021,http://www.zoje.com
